kol_video_id,kol_title,kol_views,kol_likes,kol_comments,kol_video_url,,,
7444337374135340000 ,Replying to @Red Antz #minisoheadphones #miniso #overtheearheadphones #translationearbuds #earbuds #Al #headphones #translator @MINISO.US ,2974305,120041,319,https://www.tiktok.com/@GronkZFindZ/video/7444337374135340330,,,
7448789316681150000 ,A food scale is the ONLY way to know exactly the calories and macros you are eating  and this smart food scale makes it both fun and wasy! #foodscale #smartscale #diet #Fitness #nutrition #calories #kitchenmusthaves #GymTok ,2969510,69448,474,https://www.tiktok.com/@cbdeals/video/7448789316681157919,,,
7459986193178980000 ,Explanation: blacl nails can be very tricky as you can’t see the quick (the part of the nail that bleeds) that is why you clip the nail in small 2mm increments. The bleeding part comes right after the black spot that is why you STOP when you see the small black dot in the centre of the white area ! This way you can cut the nails safely without causing pain … #dogs #learning #veterinarian #howto,2926054,42414,214,https://www.tiktok.com/@Amir Anwary/video/7459986193178987781,,,
7456590810268740000 ,#ad These earbuds can translate and come with this Smart Case >>> #miniso #translationearbuds #translation #smartcase #translate #bestearbuds #earbuds ,2896210,85139,1145,https://www.tiktok.com/@The Jas Show 💕/video/7456590810268749102,,,
7464653836574140000 ,Quick and easy high protein low calorie breakfast perfect for shedding fat and building muscle tracked with the smart food scale! #diet #weightloss #protein #highproteinbreakfast #highprotein #bodybuilding #gym #Fitness ,2895351,87295,760,https://www.tiktok.com/@JH/video/7464653836574149918,,,
7444661080401410000 ,Ella bien Feliz😱😅‼️‼️ #regalosparanavidad #audifonos #audifonostraductores #translationearbuds #miniso #audifonosbluetooth #translationdevice #ideasderegaloparanavidad #giftideas #earbudswireless ,2846592,31757,730,https://www.tiktok.com/@MaryCarla Martin/video/7444661080401415470,,,
7491894527872090000 ,i love my dji 🥹🥹 #djiosmopocket3 #djiosmo #dji #fyp,2815246,244875,1045,https://www.tiktok.com/@Olamma 🎀/video/7491894527872093482,,,
7464704419636970000 ,This smart food scale by EtekCity makes nutrition actually easy #tiktokshoploveatfirstfind #tiktokshopjumpstartsale #tiktokshopcreatorpicks #lovelanguage #etekcity #foodscale #nutrition #Fitness ,2796151,23725,276,https://www.tiktok.com/@Allie ♡/video/7464704419636972846,,,
7455683156025280000 ,"PetyPot is a revolutionary, litter-free, self-cleaning cat toilet that combines convenience with advanced technology.  With its auto pad replacement technology, PetyPot ensures a hygienic, low-maintenance experience for both you and your feline friend. No more dealing with messy litter—just a clean, fresh environment every time, with ZERO effort on your part. 💆‍♀️ #automaticcatlitterbox #selfclean",2722191,26303,785,https://www.tiktok.com/@PetyPot/video/7455683156025281800,,,
7475439354236680000 ,Los audífonos que me salvaron la vida! 😋💕 #miniso #x15pro #audifonos #traductor #earphones #minisoearbuds #fyp ,2699348,24631,215,https://www.tiktok.com/@Xime 🦦/video/7475439354236685586,,,
7483954765043580000 ,#ad She wasn't expecting this😍 Take your girlfriend shopping and try this challenge! #viral #couple #fyp #miniso #minisoblindbox #minisopowerpuffgirls #MINISOREWARDS @MINISO United States   @Miniso Official ,2676188,116499,509,https://www.tiktok.com/@Isaac Cervantes/video/7483954765043584302,,,
7469119754188450000 ,#ad Auriculares @Miniso Mx #audifonos #traduccion #TikTokShop #miniso #minisox15pro ,2664080,141404,784,https://www.tiktok.com/@Selena Ruelas/video/7469119754188459269,,,
7497058683415870000 ,Bro might not be using these accessories the way we intended… but DAMN! 💫 📸@withgeorgy #Insta360 #Insta360X5 #car #fyp #videography,2640480,35022,74,https://www.tiktok.com/@insta360_official/video/7497058683415874862,,,
7456116305192570000 ,My Mexican family still thinks he’s Mexican 🤣  #Miniso #MinisoX15Pro #Earphones #Earbuds #TranslationEarbuds #TranslatingEarbuds #ForeignLanguage #Multilingual #NewYearSale ,2613955,91990,759,https://www.tiktok.com/@Shopwithdezz/video/7456116305192570155,,,
7487674895627730000 ,MINECRAFT MOVIE COMES OUT THIS FRIDAYYYY!! 🏹💀💚🤎 #myminisousa #minecraftmovie #miniso #minisohaul #Minecraft #minecraftplush #mc #aesthetic #coquette #fy #fyp #viral #minecraftmovieedit #jackblack ,2579048,350614,1236,https://www.tiktok.com/@bkt ❀/video/7487674895627734318,,,
7461881919345610000 ,#airpods #earbudswireless #jbl #jbl #tiktokfinds #viral ,2572448,5976,89,https://www.tiktok.com/@Adelle/video/7461881919345610002,,,
7465644670492700000 ,Mujer con el CORAZÓN más grande del MUNDO 🩷 @ankerofficial  #anker #ankerambassdor #ankershop  #Christmas  #Christmasgift ,2561942,15211,324,https://www.tiktok.com/@whoisrecordingthat/video/7465644670492708127,,,
7485428922952250000 ,these are so cool! And they work so well i love these because i get ear fatigue so easily. #headphones #overtheearheadphones #miniso ,2556555,69236,235,https://www.tiktok.com/@brittmarie.x/video/7485428922952256811,,,
7481654803169410000 ,glou glou glou                                           - Jewelry from @My House of Jewels  Products from : -   @Poppy Cloudy 🤍 cloudy chin Strap -   @Amazon Beauty heatless curls set -   @Wonderskin Beauty lip stain - @Medicube Global vita c collagen mask  - @Peach & Lily spot toner pads  - @Naturie skin conditioner  - @Charlotte Tilbury glow toner  - @The Ordinary serum apaisant et réparateur  ,2494876,168644,2550,https://www.tiktok.com/@manel/video/7481654803169414422,,,
7482707935290830000 ,"🌸Let's unlock Stitch's fun spring adventures together!💕 Dive into a world of fluffy cuteness featuring our exclusive Stitch collections. 🎉 Stitch pop-up stores in the U.S: 📍Los Cerritos Center, CA: 📆APR 4 – APR 27 📍American Dream, NJ: 📆 APR 12 – MAY 4 📍Mall of America, MN: 📆MAY 16 – JUN 8 #miniso #disney #stitch #MinisoxStitch #lilostitch",2446184,43180,216,https://www.tiktok.com/@Miniso Official/video/7482707935290838315,,,
7468021585660690000 ,Replying to @Naye This is exactly how to use the Etekcity smart food scale! Step by step instructions lol. I hope it’s not too long and that this helped!  #etekcity #etekcitysmartscale #foodscale #nutritionhacks #tiktokshoploveatfirstfind ,2432979,58083,326,https://www.tiktok.com/@Allie ♡/video/7468021585660693803,,,
7457667106092640000 ,Smart Glasses Bluetooth Lentes Inteligentes Voice Control Blue Light Protection #lentesinteligentes #lentes #glasses #smartglasses #bluelightblockingglasess #uvprotection #bluetoothheadphones #wirelessheadphones ,2339020,23545,561,https://www.tiktok.com/@JB/video/7457667106092649774,,,
7447585957445890000 ,#ad Estos audifonos seria buenisimo regalo para cualquiera‼️ ##Miniso##MinisoX15Pro##Earphones##Earbuds##TranslationEarbuds##TranslatingEarbuds##ForeignLanguage##multilingual ,2337514,17066,609,https://www.tiktok.com/@ReviewwithBee🐝/video/7447585957445897514,,,
7467218645224140000 ,Smart Glasses #smartglasses #bluelightglasses #bluelightblockingglasess #wirelessheadphones ,2334924,59604,495,https://www.tiktok.com/@Reese/video/7467218645224148267,,,
7441812693352300000 ,Replying to @DOM do not buy miniso translation earbuds from the tiktok shop because the people selling them are lying to you #miniso #earbuds #music #headphones #translationearbuds #translate ,2300523,31251,793,https://www.tiktok.com/@TTSReview/video/7441812693352303914,,,
7471534369719580000 ,Hopestar A80 new speaker #hopestar #jbl #bass #bluetoothspeaker #virall #audio #speakers #portablespeaker,2286127,36067,936,https://www.tiktok.com/@Hilli Haryt/video/7471534369719586066,,,
7477855867778400000 ,I love my dunduns  #dundun #dundunchicken #miniso  @Miniso Canada @Miniso Official ,2283456,393636,1171,https://www.tiktok.com/@Emily.hw_/video/7477855867778403639,,,
7442509017047420000 ,Tineco FLOOR ONE S5 Smart Wet Dry Vacuum Cleaner The Smart Vacuum & Mop Two-In-One it easily clean wet or dry messes and tackle sticky messes on hard floors. With Tineco’s iLoop Smart Sensor Technology  it adjusts suction  water flow  and brush speed automatically to handle any mess. #homedesign #carpetcleaning #cleaningday #cleaninghacks #BFCM #TinecoTime #blackfriday  #tiktokshopblackfriday  #ti,2266408,855,70,https://www.tiktok.com/@Kurdish Fun House/video/7442509017047420190,,,
7455369956075550000 ,Professional Loudspeakers JBL VRX932LAP Line Array & SRX918S Subwoofer | Sound Testing 🔊 . . #soundsystem #audio #jbl #foryoupage #follow #fyp #asmr #loudspeaker #asmr #viraltiktok #bass #sound #usatiktok #europe #us #f ,2179459,22604,535,https://www.tiktok.com/@POLIN/video/7455369956075556142,,,
7450491531594630000 ,"#ad @GoveeUS will literally change your life! 🔥🔥 This smart TV backlight is like magic 🪄  Don't be fooled by other brands, they can't compete!! #Govee lighting can do it all & then some 😏 More than you would ever thought possible, WITHOUT compromising quality.  The amount of customization & automation options there are is truly remarkable. There is no situation Govee lighting can't handle 💯  No ma",2176429,87998,505,https://www.tiktok.com/@Blondie/video/7450491531594632491,,,
7471131383545510000 ,Auriculares MS162 👌🏽@Miniso Mx #audifonos #traduccion #TikTokShop #vamostiktokshop #miniso #minisoms162 #fyp ,2172485,33892,342,https://www.tiktok.com/@Mafer Rodríguez⚡️/video/7471131383545515319,,,
7465849582207940000 ,delicious gummies from @Amos Sweets 😋💖 available at MINISO! #MINISOUSA #gummies #gummy #gummycandy #candy #candygummyviral #candygummyviral💛 #candytok #candystore #candysalad #candyreview #candylove,2166281,143233,697,https://www.tiktok.com/@MINISO United States/video/7465849582207946026,,,
7466608217389270000 ,These transition smart glasses are so dope.  I love the way they go from clear glasses to shades! #transitionglasses #smartglasses #bluetoothglasses #glasses #smart #wireless #bluetooth #tiktokshopfinds #glassesareamazing #techtok #treasurefinds #fashion #fashiontiktok #fyp #fashionable ,2149209,36186,1249,https://www.tiktok.com/@TheSymmetryMarket/video/7466608217389272366,,,
7448641299227610000 ,"Miniso has all the Harry Potter collection you need right now! 🪄🛍 📅 Date: December 15, 2024 📍 Location: 10 Paya Lebar Road #B1-11/12, PLQ Mall Paya Lebar Quarter, Singapore #MINISO #HarryPotter #HarryPotterStyle #MagicalWondersAwait ",2135571,31868,376,https://www.tiktok.com/@Miniso Official/video/7448641299227610410,,,
7462566020356500000 ,JBL VIBE BEAM 🤞🏽 #unboxingvideo #unboxing #audifonos #audifonosinalambricos #jbl #jblvibebeam #airpods #headphones #earpods #reseña #recomendation #fy ,2105087,129031,2128,https://www.tiktok.com/@Laura Tobón V/video/7462566020356508934,,,
7472807226168720000 ,⚡ DIY Battery Spot Welder! 🔥 I built a DIY battery spot welder! Perfect for welding small metal parts quickly and efficiently. Want to know how I did it? Watch the video until the end! #SpotWelder #DoItYourself #DIY #LifeHack #Electronics #BrilliantTricks #DIY #TikTokItaly #CreativeProjects,2087189,47144,284,https://www.tiktok.com/@Roman/video/7472807226168724758,,,
7446932866459630000 ,hello kitty plush finds at MINISO! 🎀 #sanrio #sanriocore #sanrioaesthetic #sanriocollection #sanriocollector #sanriofan #sanrioaddict #sanriolover #sanrioshop #sanriogirl #sanriocharacters #sanriotiktok #sanriofinds #sanriostuff #minisosanrio #minisousa                                                                                                                                                   ,2084482,350421,1363,https://www.tiktok.com/@MINISO United States/video/7446932866459634990,,,
7437675709859890000 ,"#ad My favorite new vacuum, i love it! Link in comments ✨ #tiktokshopblackfriday #eufyC20 #eufy #eufyrobotvacuum #eufyOmniC20 ",2068272,8630,60,https://www.tiktok.com/@alexabadini/video/7437675709859892511,,,
7483879610107560000 ,gloup group gfoup                                                                         Products : - @Poppy Cloudy 🤍 chin Strap - @Amazon Beauty heatless curls set - @Medicube Global collagen overnight mask  - @Abib Cosmetics collagen lip mask  - Medicube oil cleanser  - @Innisfreeofficial cleanser  - Medicube collagen toner pads  - Snail bee eye patches  - @Garnier exfoliating lotion  - @Kiehl',2062471,152593,1546,https://www.tiktok.com/@manel/video/7483879610107563286,,,
7486518570508220000 ,"Samsung Galaxy S25 Edge 🎥 @tttechnologyuk ✔ 6.66"" 120Hz Display ✔ Snapdragon 8 Elite ✔ 12GB Ram / Up To 512GB Storage ✔ 200MP Primay Camera ✔ 12MP Selfie Camera ✔ 4,900 mAh Battery #galaxys25edge #samsungs25edge #galaxys25edge #s25edge #samsungedge #galaxys25ultra #samsungs25ultra #galaxys25 #galaxys25plus #s25 #samsung #android #oneui #oneui6 #oneui7 #phone #smartphone #mobilephone #tech #technol",2051927,58317,1245,https://www.tiktok.com/@Andy Bowyer/video/7486518570508225814,,,
7494017685391670000 ,💫Miniso Stitch Unboxing💫 @Miniso Official    #miniso #stitch #MinisoStitch #MinisoStitchPopup #MinisoFluffyParty #MinisoVinylPlush #unboxing #toyunboxing #cute #minihaul ,2039367,118585,331,https://www.tiktok.com/@Nelly Vianey/video/7494017685391674655,,,
7456829021242780000 ,"Live Wallpaper 4k : 🌊 Dive into the mesmerizing world of tropical underwater exploration! 🐠✨ Watch as colorful fish dart through lush, vibrant corals, and discover the breathtaking beauty of the ocean's hidden treasures. 🌺🌿 Every frame is a kaleidoscope of colors and marine life, inviting you to experience the magic beneath the waves. 🌴 #sea #fish #Nature #livewallpaper4k #2025 #livewallpaper",2034293,11207,1043,https://www.tiktok.com/@Pulsar AI 🚀/video/7456829021242789152,,,
7486794658648030000 ,Quá lực quá đẹp và đắng cấp lừ A80 350w.  Với 6 loa 3 đường tiếng. Âm thanh chip DSP thêm âm thanh nổi stereo và tuỳ chỉnh chế độ nghe nhạc và hát theo sở thích cho anh em🥵🥵🔥🔥#loabluetooth #loasieutram #loa #hopestar #bass #xuhuong #test #hopestara80 #jbl #partybox ,2031141,41893,852,https://www.tiktok.com/@PRO SPEAKER AUDI0/video/7486794658648034568,,,
7448805401249740000 ,Unique Blind Boxes for unforgettable Christmas moments 🎄🎁  @Miniso Official @MINISO United States #miniso #blindbox #minisoblindboxcarnival #minisoblindbuy #blindboxchallenge #minisopartner ,2025072,64536,972,https://www.tiktok.com/@Sammie Head/video/7448805401249746219,,,
7496832898167780000 ,NOW U CAN TAKE UR BABY HOME 💙✨#stitch #disney #unboxing #blindbox #miniso #tiktokshoprestock ,2011043,26774,164,https://www.tiktok.com/@MinisoUS/video/7496832898167786782,,,
7462929954859170000 ,"Braving the depths, these hardworking donkeys carry the precious Black Diamond through the treacherous tunnels of the mine. Witness the dedication that fuels the world, one step at a time. 🖤⛏️ #BlackDiamond #MiningLife #UnsungHeroes #blackdiamondmining #minerals #treasurehunt #goldmining #coalmining #mining #cave #tunnel #gems #blackdiamond #foryou #hardworking ",1987925,21369,709,https://www.tiktok.com/@Black Diamond/video/7462929954859175200,,,
7481671065404590000 ,If I didn’t have security cameras I wouldn’t have known until it was too late 📹🐴 @eufy US #fy #fyp #securitycamera #eufysecurity #homesecurity #horses #escape #waitforit #caughtoncam #scary #eufysolar ,1986098,294744,207,https://www.tiktok.com/@eufyCam/video/7481671065404591391,,,
7437678963012550000 ,#ad 🎁The MINISO X15 Pro Earbuds at $6.99 make a great gift for music lovers! #BlackFridaydeals2024 #blackfridaysale #blackfridayshopping ,1968767,19030,160,https://www.tiktok.com/@Leah/video/7437678963012554026,,,
7434898019541190000 ,The @eufy US makes my housework a breeze. It takes care of my floors so I have extra time for the things I love. #tiktokshopblackfriday #eufyC20 #eufy #eufyrobotvacuum #eufyomnic20 ,1944513,8280,91,https://www.tiktok.com/@Favfamily5/video/7434898019541191979,,,
7434785740468340000 ,Like this! And check my link in the comments! #tiktokshopblackfriday #eufyC20 #eufy #eufyrobotvacuum #eufyOmniC20,1924999,19497,141,https://www.tiktok.com/@Betzy Garcia/video/7434785740468342058,,,
7471224210547900000 ,How cute is Winnie! 🐻💖 Which one is your favorite? #Miniso #Disney #minisoplush #plush #winniethepooh #winnie #cute #giftideas #gift #foryourpage #toy,1907267,40888,372,https://www.tiktok.com/@Miniso Official/video/7471224210547903786,,,
7469754895705320000 ,Welcome to Stitch Plush Land💓🎁 #miniso #stitch #minisoplush #gift #giftideas #unboxing #blindbox #cute #toy #foryoupage ,1898008,127693,660,https://www.tiktok.com/@Miniso Official/video/7469754895705328939,,,
7473073985643710000 ,"DJI Osmo Mobile 7 Series is here! 📱✨  Unbox creativity and get those smooth, pro-level shots with your phone. Perfect for every angle, every vibe.  What will you film first? 🎥 #DJIOsmoMobile7 #osmomobile7p #osmomobile7series #osmomobile7 #phonegimbal #iphonegimbal #phonestabilizer 🎬 IG: batis_film",1890418,87421,988,https://www.tiktok.com/@DJI Official/video/7473073985643711774,,,
7439107004267900000 ,"✨Say hello to your new fave!✨ The adorable Calico Critters are here at MINISO, ready to take your trinket collection to the next level! 🐰🐱💖 / ✨ Dites bonjour à votre nouvelle obsession ! ✨ Les adorables Calico Critters sont arrivés chez MINISO, prêtes à propulser votre collection de bibelots à un autre niveau ! 🐰🐱💖 #CalicoCritters #MINISO #MinisoCanada #slyvanianfamilies #trinket #figurine #collec",1880738,293887,1924,https://www.tiktok.com/@Miniso Canada/video/7439107004267908408,,,
